Ticker,Name,Exchange,Sector,Industry,SCTR,Universe,Close,Volume
NHI,"National Health Invs, Inc.",NYSE,Real Estate,Specialty REITs,25.0,mid,55.660,233806
NJR,New Jersey Resources Corp.,NYSE,Utilities,Gas Distribution,72.1,mid,51.345,212554
NNI,Nelnet Inc.,NYSE,Financial,Consumer Finance,59.9,mid,93.810,22342
NOG,"Northern Oil and Gas, Inc.",NYSE,Energy,Exploration & Production,35.8,mid,31.240,863787
NOMD,Nomad Foods Limited,NYSE,Consumer Staples,Food Products,51.0,mid,18.020,485960
NOVA,Sunnova Energy International Inc.,NYSE,Technology,Renewable Energy Equipment,8.0,mid,17.625,1462350
NOVT,Novanta Inc.,NASD,Technology,Electronic Equipment,71.0,mid,159.818,80420
NPO,"EnPro Industries, Inc.",NYSE,Industrial,Industrial Machinery,52.7,mid,108.220,92776
NSA,National Storage Affiliates Trust,NYSE,Real Estate,Specialty REITs,29.1,mid,42.610,771277
NSIT,"Insight Enterprises, Inc.",NASD,Technology,Computer Hardware,96.6,mid,133.950,166245
NSP,"Insperity, Inc.",NYSE,Consumer Discretionary,Business Training Agencies,78.5,mid,124.410,176182
NTCO,Natura & Co. Holding SA,NYSE,Consumer Staples,Personal Products,49.1,mid,5.885,515421
NTCT,"NetScout Systems, Inc.",NASD,Technology,Computer Services,12.9,mid,28.415,217877
NTLA,"Intellia Therapeutics, Inc.",NASD,Health Care,Biotechnology,7.3,mid,40.120,910302
NTNX,"Nutanix, Inc.",NASD,Technology,Software,92.2,mid,28.245,841509
NTRA,"Natera, Inc.",NASD,Health Care,Medical Supplies,64.7,mid,48.990,1822257
NUVA,"NuVasive, Inc.",NASD,Health Care,Medical Equipment,30.5,mid,43.200,1106130
NVEI,Nuvei Corporation,NASD,Technology,Computer Services,19.5,mid,30.720,176050
NVG,Nuveen Enhanced AMT-Free Municipal Credit Opportunities Fund,NYSE,Financial,Asset Managers,18.4,mid,11.750,371659
NVMI,Nova Measuring Instruments Ltd.,NASD,Technology,Semiconductors,32.9,mid,90.980,53383
NVST,Envista Holdings Corp.,NYSE,Health Care,Medical Supplies,53.6,mid,38.705,2016040
NWE,NorthWestern Corp.,NASD,Utilities,Conventional Electricity,60.2,mid,58.205,298289
NWL,Newell Brands Inc.,NASD,Consumer Discretionary,Durable Household Products,16.5,mid,14.580,2896869
NXE,NexGen Energy Ltd.,NYSE,Materials,Nonferrous Metals,21.5,mid,4.190,1502426
NYCB,New York Community Bancorp,NYSE,Financial,Banks,24.5,mid,8.950,3947414
NYT,New York Times Co.,NYSE,Communication Services,Publishing,83.9,mid,38.670,320447
OCFT,OneConnect Financial Technology Co. Ltd.,NYSE,Technology,Software,16.2,sml,6.850,39229
OCSL,Oaktree Specialty Lending Corporation,NASD,Financial,Consumer Finance,68.8,sml,20.235,307315
ODP,The ODP Corporation,NASD,Consumer Discretionary,Specialty Retailers,62.1,mid,45.605,172584
OFC,"Corporate Office Properties Trust, LP",NYSE,Real Estate,Industrial & Office REITs,31.8,mid,25.650,252326
OGN,Organon & Co.,NYSE,Health Care,Pharmaceuticals,9.8,mid,24.655,1531570
OGS,ONE Gas Inc.,NYSE,Utilities,Gas Distribution,48.7,mid,80.480,367220
OHI,"Omega Healthcare Invs, Inc.",NYSE,Real Estate,Specialty REITs,18.7,mid,26.965,1461805
OI,"Owens Illinois, Inc.",NYSE,Materials,Containers & Packaging,97.5,mid,22.190,402935
OII,"Oceaneering Intl, Inc.",NYSE,Energy,Oil Equipment & Services,98.4,sml,21.085,764015
OLED,Universal Display Corp.,NASD,Technology,Electrical Components,84.1,mid,137.420,229027
OLK,Olink Holding AB,NASD,Health Care,Biotechnology,95.2,mid,23.155,134954
OLLI,Ollie's Bargain Outlet Holdings Inc.,NASD,Consumer Discretionary,Broadline Retailers,54.2,mid,58.025,455136
OLPX,Olaplex Holdings Inc.,NASD,Consumer Discretionary,Specialty Retailers,0.3,mid,4.910,7920797
OMAB,Grupo Aeroportuario Del Centro Norte S.A.B. De C.V.,NASD,Industrial,Transportation Services,94.8,mid,78.090,19031
OMCL,Omnicell Inc.,NASD,Health Care,Medical Equipment,3.2,mid,54.700,500297
OMF,"OneMain Holdings, Inc.",NYSE,Financial,Consumer Finance,83.8,mid,43.350,671373
ONB,Old National Bancorp,NASD,Financial,Banks,57.3,mid,17.770,737985
ONON,On Holding AG,NYSE,Consumer Discretionary,Recreational Products,55.7,mid,21.985,2318107
ONTO,Onto Innovation Inc,NYSE,Technology,Semiconductors,73.5,mid,83.200,150625
OPCH,Option Care Health Inc.,NASD,Health Care,Health Care Providers,53.7,mid,30.780,460893
OR,Osisko Gold Royalties Ltd.,NYSE,Materials,Gold Mining,82.5,mid,13.100,551902
ORA,Ormat Technologies Inc.,NYSE,Utilities,Conventional Electricity,21.9,mid,84.735,234171
ORCC,Owl Rock Capital Corp.,NYSE,Financial,Asset Managers,71.9,mid,13.690,1492738
OSK,Oshkosh Corp.,NYSE,Industrial,Commercial Vehicles,43.2,mid,89.160,238470
OTTR,Otter Tail Power Co.,NASD,Industrial,Diversified Industrials,64.6,mid,70.980,232046
OUT,Outfront Media Inc.,NYSE,Communication Services,Media Agencies,26.1,mid,17.600,797023
OWL,Blue Owl Capital Inc.,NYSE,,,66.3,mid,12.425,4659796
OZK,Bank OZK,NASD,Financial,Banks,71.6,mid,46.280,435456
PAAS,Pan American Silver Corp.,NASD,Materials,Gold Mining,11.6,mid,14.875,3107700
PACB,Pacific Biosciences of California Inc.,NASD,Health Care,Biotechnology,84.7,sml,9.110,1691542
PACW,PacWest Bancorp,NASD,Financial,Banks,59.2,mid,28.000,529028
PAGP,"Plains Group Holdings, LP",NYSE,Energy,Pipelines,79.6,mid,13.865,2100248
PAGS,PagSeguro Digital Ltd.,NYSE,Technology,Software,1.6,mid,8.655,1256474
PAX,Patria Investments Ltd.,NASD,Financial,Asset Managers,76.2,mid,15.895,128046
PAYO,Payoneer Global Inc.,NASD,Technology,Software,32.9,mid,5.820,1963683
PB,"Prosperity Bancshares, Inc.",NYSE,Financial,Banks,48.2,mid,73.930,219763
PBF,PBF Energy Inc.,NYSE,Energy,Exploration & Production,86.1,mid,44.040,1405243
PBH,Prestige Consumer Healthcare Inc.,NYSE,Health Care,Pharmaceuticals,57.7,mid,60.410,93594
PCH,PotlatchDeltic Corp.,NASD,Real Estate,Specialty REITs,45.5,mid,46.460,185417
PCVX,Vaxcyte Inc.,NASD,Health Care,Biotechnology,84.0,mid,40.610,670715
PD,PagerDuty Inc.,NYSE,Technology,Software,69.5,mid,29.715,459851
PDCE,"PDC Energy, Inc.",NASD,Energy,Exploration & Production,50.8,mid,67.340,619424
PDCO,Patterson Dental Co.,NASD,Health Care,Medical Supplies,19.8,mid,26.700,382426
PECO,Phillips Edison & Company Inc.,NASD,Real Estate,Retail REITs,61.1,mid,34.215,297214
PEGA,"Pegasystems, Inc.",NASD,Technology,Software,84.5,mid,46.515,227741
PENN,"Penn National Gaming, Inc.",NASD,Consumer Discretionary,Gambling,18.6,mid,30.685,1215447
PFSI,"PennyMac Financial Services, Inc.",NYSE,Financial,Mortgage Finance,55.4,mid,60.210,486992
PGNY,Progyny Inc.,NASD,Health Care,Health Care Providers,48.4,mid,36.980,5264670
PHI,PLDT Inc.,NYSE,Communication Services,Mobile Telecommunications,9.5,mid,23.590,83034
PI,"Impinj, Inc.",NASD,Technology,Telecom Equipment,95.5,mid,133.810,403874
PII,"Polaris Inds, Inc.",NYSE,Consumer Discretionary,Recreational Products,55.3,mid,114.150,297844
PINC,"Premier, Inc.",NASD,Industrial,Business Support Services,23.0,mid,32.150,313427
PIPR,Piper Sandler Companies,NYSE,Financial,Investment Services,84.8,mid,151.800,53076
PK,Park Hotels & Resorts Inc.,NYSE,Real Estate,Hotel & Lodging REITs,41.3,mid,13.815,1634498
PLNT,"Planet Fitness, Inc.",NYSE,Consumer Discretionary,Recreational Services,61.9,mid,81.140,402549
PLTK,Playtika Holding Corp.,NASD,Communication Services,Internet,15.0,mid,9.585,1397854
PLXS,Plexus Corp.,NASD,Technology,Electrical Components,41.5,mid,96.690,59525
PNFP,"Pinnacle Financial Partners, Inc.",NASD,Financial,Banks,24.4,mid,74.730,278280
PNM,Public Services Co. New Mexico,NYSE,Utilities,Conventional Electricity,52.2,mid,49.105,219142
POR,Portland General Electric Co.,NYSE,Utilities,Conventional Electricity,34.0,mid,47.990,525913
POST,"Post Holdings, Inc.",NYSE,Consumer Staples,Food Products,42.6,mid,90.120,152939
POWI,"Power Integrations, Inc.",NASD,Technology,Semiconductors,62.3,mid,82.840,98773
PPBI,"Pacific Premier Bancorp, Inc.",NASD,Financial,Banks,43.0,mid,32.630,108302
PPC,Pilgrims Pride Corp.,NASD,Consumer Staples,Food Products,15.9,mid,23.625,567542
PR,Permian Resources Corporation,NYSE,Energy,Exploration & Production,90.1,mid,10.945,5252067
PRFT,"Perficient, Inc.",NASD,Technology,Computer Services,20.1,mid,71.600,217272
PRGO,Perrigo Co.,NYSE,Health Care,Pharmaceuticals,50.4,mid,37.760,2021936
PRGS,Progress Software Corp.,NASD,Technology,Software,82.1,mid,57.450,137319
PRK,Park National Corp.,AMEX,Financial,Banks,40.8,mid,128.490,17123
PRMW,Primo Water Corporation,NYSE,Consumer Staples,Soft Drinks,63.0,mid,15.585,779516
PROK,ProKidney Corp.,NASD,,,96.5,mid,11.920,20025
PRTA,Prothena Corp.,NASD,Health Care,Biotechnology,97.7,mid,55.950,247630
PRVA,Privia Health Group Inc.,NASD,Technology,Computer Services,22.3,mid,28.100,1212122
PSEC,Prospect Capital Corp.,NASD,Financial,Investment Services,47.5,mid,7.435,758048
PSMT,"PriceSmart, Inc.",NASD,Consumer Discretionary,Broadline Retailers,71.7,sml,70.280,50386
PSN,Parsons Corp.,NYSE,Technology,Computer Services,57.2,mid,45.035,261432
PSNY,Polestar Automotive Holding UK Plc,NASD,,,6.2,mid,5.315,1563765
PTCT,"PTC Therapeutics, Inc.",NASD,Health Care,Biotechnology,24.4,mid,43.390,291611
PTEN,"Patterson-UTI Energy, Inc.",NASD,Energy,Oil Equipment & Services,13.3,mid,13.810,1410529
PTON,Peloton Interactive Inc.,NASD,Consumer Discretionary,Recreational Products,49.3,mid,12.900,5026326
PVH,PVH Corp.,NYSE,Consumer Discretionary,Clothing & Accessories,77.4,mid,80.960,397411
PWSC,PowerSchool Holdings Inc.,NYSE,Technology,Software,82.9,mid,22.990,347356
PYCR,Paycor HCM Inc.,NASD,Technology,Software,19.6,mid,24.895,421731
PZZA,"Papa Johns Intl, Inc.",NASD,Consumer Discretionary,Restaurants & Bars,32.6,mid,83.980,328638
QDEL,Quidel Corp.,NASD,Health Care,Medical Supplies,48.2,mid,87.730,135868
QFIN,360 Finance Inc.,NASD,Financial,Consumer Finance,80.2,mid,20.675,636994
QLYS,"Qualys, Inc.",NASD,Technology,Software,18.1,mid,117.750,184823
QS,QuantumScape Corporation,NYSE,Consumer Discretionary,Auto Parts,33.7,mid,9.435,3174255
R,"Ryder System, Inc.",NYSE,Industrial,Transportation Services,85.3,mid,98.210,244603
RARE,Ultragenyx Pharmaceutical Inc.,NASD,Health Care,Pharmaceuticals,23.6,mid,44.165,224712
RBA,Ritchie Bros Auctioneers,NYSE,Industrial,Business Support Services,33.0,mid,61.280,1178616
RBC,RBC Bearings Inc.,NYSE,Industrial,Aerospace,37.7,mid,231.670,79431
RCM,R1 RCM Inc.,NASD,Health Care,Health Care Providers,10.2,mid,14.165,1186916
RDN,"Radian Group, Inc.",NYSE,Financial,Mortgage Finance,54.7,mid,21.610,389670
RELY,Remitly Global Inc.,NASD,Financial,Specialty Finance,92.8,sml,14.680,1594619
REYN,Reynolds Consumer Products Inc.,NASD,Consumer Staples,Nondurable Home Products,29.8,mid,27.520,102534
REZI,"Resideo Technologies, Inc.",NYSE,Consumer Discretionary,Durable Household Products,21.8,mid,18.400,272988
RHP,"Ryman Hospitality Properties, Inc.",NYSE,Real Estate,Hotel & Lodging REITs,68.2,mid,93.380,376768
RIG,"Transocean, Inc.",NYSE,Energy,Oil Equipment & Services,98.7,mid,6.985,14083436
RITM,Rithm Capital Corp.,NYSE,Real Estate,Mortgage REITs,43.5,mid,9.135,1873171
RKLB,"Rocket Lab USA, Inc.",NASD,,,35.5,sml,4.510,2883347
RLI,RLI Corp.,NYSE,Financial,Property-Casualty Insurance,88.4,mid,138.550,206494
RMBS,"Rambus, Inc.",NASD,Technology,Semiconductors,97.7,mid,44.730,386453
RNG,RingCentral Inc.,NYSE,Technology,Computer Services,3.3,mid,33.225,1610053
RNST,Renasant Corp.,NASD,Financial,Banks,54.9,mid,36.190,78015
ROG,Rogers Corp.,NYSE,Technology,Electrical Components,7.9,mid,148.175,125236
ROIV,Roivant Sciences Ltd.,NASD,Health Care,Biotechnology,98.8,mid,8.120,781324
RPD,"Rapid7, Inc.",NASD,Technology,Software,27.3,mid,47.200,417795
RRC,Range Resources Corp.,NYSE,Energy,Exploration & Production,28.0,mid,26.735,6392855
RRR,"Red Rock Resorts, Inc.",NASD,Consumer Discretionary,Gambling,61.6,mid,43.930,229145
RUM,Rumble Inc.,NASD,,,23.7,sml,8.239,517581
RUN,Sunrun Inc.,NASD,Technology,Renewable Energy Equipment,9.4,mid,23.950,4623484
RUSHA,Rush Enterprises Inc.,NASD,Consumer Discretionary,Specialty Retailers,76.1,mid,56.870,67967
RUSHB,"Rush Enterprises, Inc.",NASD,Consumer Discretionary,Specialty Retailers,71.8,mid,60.050,6548
RVLV,"Revolve Group, Inc.",NYSE,Consumer Discretionary,Specialty Retailers,73.1,sml,27.570,779079
RVMD,Revolution Medicines Inc,NASD,Health Care,Biotechnology,88.9,sml,27.085,4522135
RVNC,Revance Therapeutics Inc.,NASD,Health Care,Biotechnology,98.2,mid,34.200,2279892
RXDX,Prometheus Biosciences Inc.,NASD,Health Care,Biotechnology,99.5,mid,121.100,156927
RXO,RXO Inc.,NYSE,Industrial,Transportation Services,,,20.545,666226
RYAN,Ryan Specialty Group Holdings Inc.,NYSE,Financial,Property-Casualty Insurance,42.2,mid,42.280,761262
RYN,"Rayonier, Inc.",NYSE,Real Estate,Specialty REITs,26.4,mid,33.720,211343
S,SentinelOne Inc.,NYSE,Technology,Software,5.2,mid,15.995,2767548
SAGE,"SAGE Therapeutics, Inc.",NASD,Health Care,Pharmaceuticals,46.5,mid,41.630,227593
SAH,"Sonic Automotive, Inc.",NYSE,Consumer Discretionary,Specialty Retailers,82.8,sml,57.620,310263
SAIC,Science Applications International Corp.,NYSE,Technology,Computer Services,68.2,mid,106.850,134432
SAM,Boston Beer Co. Cl A,NYSE,Consumer Staples,Brewers,14.8,mid,324.310,58795
SANM,Sanmina Corp.,NASD,Technology,Electrical Components,77.7,mid,60.780,106556
SAVE,"Spirit Airlines, Inc.",NYSE,Industrial,Airlines,11.8,mid,18.380,1069925
SBCF,Seacoast Banking Corp. of Florida,NASD,Financial,Banks,45.5,sml,30.690,313068
SBLK,Star Bulk Carriers Corp.,NASD,Industrial,Marine Transportation,91.3,sml,24.520,1783965
SBRA,Sabra Healthcare REIT Inc.,NASD,Real Estate,Specialty REITs,14.5,mid,11.995,1938922
SBS,Companhia de Saneamento,NYSE,Utilities,Water,39.7,mid,9.965,1285098
SBSW,Sibanye Stillwater Ltd,NYSE,Materials,Gold Mining,5.6,mid,8.075,3409551
SCL,Stepan Co.,NYSE,Materials,Specialty Chemicals,32.8,mid,104.510,62701
SDRL,Seadrill Ltd.,NYSE,Energy,Oil Equipment & Services,,,41.700,127955
SEAS,"SeaWorld Entertainment, Inc.",NYSE,Consumer Discretionary,Recreational Services,83.5,mid,65.055,953637
SEB,Seaboard Corp.,AMEX,Consumer Staples,Food Products,42.3,mid,3932.000,560
SEM,Select Medical Holdings Corp.,NYSE,Health Care,Health Care Providers,41.8,mid,27.210,495552
SFBS,"ServisFirst Bancshares, Inc.",NYSE,Financial,Banks,35.6,mid,74.290,77485
SFM,Sprouts Farmers Market Inc.,NASD,Consumer Staples,Food Retailers,37.6,mid,30.360,982256
SFNC,Simmons First National Corp.,NASD,Financial,Banks,34.9,mid,22.380,145589
SGFY,Signify Health Inc.,NYSE,Technology,Software,60.5,mid,28.750,505984
SGML,Sigma Lithium Corp.,NASD,Materials,Nonferrous Metals,97.6,mid,35.760,1002663
SGRY,"Surgery Partners, Inc.",NASD,Health Care,Health Care Providers,63.4,mid,33.440,1122787
SHAK,Shake Shack Inc.,NYSE,Consumer Discretionary,Restaurants & Bars,78.6,sml,55.740,430533
SHC,Sotera Health Co,NASD,Health Care,Medical Supplies,63.9,mid,16.920,1209658
SHLS,Shoals Technologies Group Inc.,NASD,Technology,Renewable Energy Equipment,37.1,mid,24.740,1572753
SHO,"Sunstone Hotel Investors, Inc.",NYSE,Real Estate,Hotel & Lodging REITs,41.6,mid,10.695,1427319
SHOO,"Steven Madden, Ltd.",NASD,Consumer Discretionary,Footwear,78.3,mid,36.640,787176
SID,"Companhia Siderurgica Nacional, SA",NYSE,Materials,Steel,67.8,mid,3.255,3087591
SIG,Signet Jewelers Ltd.,NYSE,Consumer Discretionary,Apparel Retailers,53.4,mid,72.170,450690
SIGI,"Selective Insurance Group, Inc.",NASD,Financial,Property-Casualty Insurance,86.6,mid,102.120,196143
SILK,"Silk Road Medical, Inc.",NASD,Health Care,Medical Equipment,87.2,sml,53.120,384522
SIMO,Silicon Motion Technology Corp. ADS,NASD,Technology,Semiconductors,26.0,mid,67.045,185502
SITC,SITE Centers Corp.,NYSE,Real Estate,Retail REITs,48.6,mid,13.490,878642
SITE,"SiteOne Landscape Supply, Inc.",NYSE,Industrial,Industrial Suppliers,73.2,mid,148.660,114160
SITM,SiTime Corp.,NASD,Technology,Semiconductors,77.2,sml,123.840,110798
SIX,Six Flags Entertainment Corp.,NYSE,Consumer Discretionary,Recreational Services,73.1,sml,26.605,868528
SJW,SJW Group Inc.,NYSE,Utilities,Water,80.4,sml,76.820,192498
SKX,"Skechers Usa, Inc.",NYSE,Consumer Discretionary,Footwear,63.2,mid,44.435,684812
SKY,Skyline Corp.,NYSE,Consumer Discretionary,Home Construction,87.3,mid,68.990,161788
SLAB,"Silicon Laboratories, Inc.",NASD,Technology,Semiconductors,94.5,mid,180.920,224932
SLG,SL Green Realty Corp.,NYSE,Real Estate,Industrial & Office REITs,8.2,mid,34.420,838483
SLGN,"Silgan Holdings, Inc.",NYSE,Materials,Containers & Packaging,70.9,mid,53.555,110426
SLM,SLM Holding Corp.,NASD,Financial,Consumer Finance,17.9,mid,14.395,1410955
SLVM,Sylvamo Corp.,NYSE,Materials,Paper,81.8,sml,49.450,227441
SM,SM Energy Co.,NYSE,Energy,Exploration & Production,6.0,mid,29.800,1421709
SMAR,"Smartsheet, Inc.",NYSE,Technology,Software,84.2,mid,43.980,592560
SMCI,"Super Micro Computer, Inc",NASD,Technology,Computer Hardware,97.4,mid,98.815,1254437
SMG,Scotts Co. Cl A,NYSE,Materials,Specialty Chemicals,87.4,mid,82.620,344777
SMPL,The Simply Good Foods Co.,NASD,Consumer Staples,Food Products,76.5,mid,38.445,209776
SMR,NuScale Power Corporation,NYSE,,,14.3,mid,10.450,385786
SNDR,"Schneider National, Inc.",NYSE,Industrial,Trucking,80.5,mid,28.100,328786
SNEX,INTL FCStone Inc.,NASD,Financial,Investment Services,85.1,sml,101.970,69623
SNV,Synovus Financial Corp.,NYSE,Financial,Banks,56.8,mid,42.100,366498
SOFI,"SoFi Technologies, Inc.",NASD,Financial,Consumer Finance,57.9,mid,6.620,13878306
SON,Sonoco Products Co.,NYSE,Materials,Containers & Packaging,34.4,mid,59.350,236152
SONO,Sonos Inc.,NASD,Technology,Electronic Equipment,84.6,sml,19.675,723074
SPB,Spectrum Brands Inc.,NYSE,Consumer Staples,Nondurable Home Products,62.6,sml,64.350,285869
SPR,Spirit AeroSystems Holdings Inc.,NYSE,Industrial,Aerospace,55.0,mid,33.980,789388
SPSC,"SPS Commerce, Inc.",NASD,Technology,Software,86.0,mid,150.630,143795
SPT,Sprout Social Inc,NASD,Communication Services,Internet,44.1,mid,61.100,128505
SPWR,SunPower Corp.,NASD,Technology,Renewable Energy Equipment,3.7,mid,15.045,1818227
SPXC,SPX Corp.,NYSE,Industrial,Industrial Machinery,69.7,mid,70.450,132665
SQSP,Squarespace Inc.,NYSE,Technology,Software,56.6,mid,23.400,186507
SR,Spire Inc.,NYSE,Utilities,Gas Distribution,40.3,mid,70.620,101448
SRAD,Sportradar Group AG,NASD,Technology,Software,59.8,mid,12.230,175857
SRC,"Spirit Realty Capital, Inc.",NYSE,Real Estate,Retail REITs,40.9,mid,41.540,814857
SRCL,"Stericycle, Inc.",NASD,Industrial,Waste & Disposal Services,19.1,mid,47.830,513760
SSB,South State Corp.,NASD,Financial,Banks,52.0,mid,81.160,134891
SSD,"Simpson Mfg Co, Inc.",NYSE,Industrial,Building Materials,72.4,mid,107.980,58809
SSRM,SSR Mining Inc.,NASD,Materials,Gold Mining,15.5,mid,13.690,1178197
SSTK,"Shutterstock, Inc.",NYSE,Communication Services,Publishing,90.3,sml,75.140,438992
STAA,STAAR Surgical Co.,NASD,Health Care,Medical Equipment,2.0,mid,55.365,474116
STAG,Stag Industrial Inc.,NYSE,Real Estate,Industrial & Office REITs,50.7,mid,33.960,726384
STN,Stantec Inc,NYSE,Industrial,Business Support Services,88.1,mid,58.210,46010
STNE,Stoneco Ltd.,NASD,Technology,Software,6.7,mid,8.525,3301388
STNG,Scorpio Tankers Inc.,NYSE,Industrial,Marine Transportation,97.0,mid,60.410,818192
STRA,"Strategic Education, Inc.",NASD,Consumer Discretionary,Special Consumer Services,83.6,sml,85.460,96079
STVN,Stevanato Group SPA,NYSE,Health Care,Medical Supplies,87.4,mid,21.620,367576
STWD,Starwood Property Trust Inc.,NYSE,Real Estate,Mortgage REITs,18.3,mid,19.225,1337392
SUM,Summit Materials Inc.,NYSE,Industrial,Building Materials,35.4,mid,29.460,676119
SUN,Sunoco LP,NYSE,Energy,Exploration & Production,63.9,mid,45.400,109480
SUPN,"Supernus Pharmaceuticals, Inc.",NASD,Health Care,Biotechnology,73.6,sml,37.800,257742
SUSL,iShares ESG MSCI USA Leaders ETF,NASD,,,,,68.946,8304
SWAV,ShockWave Medical Inc.,NASD,Health Care,Medical Equipment,3.6,lrg,191.080,374486
SWN,Southwestern Energy Co.,NYSE,Energy,Exploration & Production,9.3,mid,5.327,22514269
SWTX,SpringWorks Therapeutics Inc.,NASD,Health Care,Pharmaceuticals,84.9,sml,32.460,480117
SWX,Southwest Gas Corp.,NYSE,Utilities,Gas Distribution,15.6,mid,63.430,354146
SXT,Sensient Technologies Corp.,NYSE,Materials,Specialty Chemicals,38.0,mid,75.850,54979
SYNA,"Synaptics, Inc.",NASD,Technology,Computer Hardware,34.7,mid,119.030,165493
SYNH,"Syneos Health, Inc.",NASD,Health Care,Biotechnology,11.9,mid,40.200,1477212
TAC,TransAlta Corp.,NYSE,Utilities,Conventional Electricity,8.8,mid,8.095,318198
TAL,TAL Education Group,NYSE,Consumer Discretionary,Special Consumer Services,46.1,mid,6.995,2880439
TALO,"Talos Energy, Inc.",NYSE,Energy,Exploration & Production,39.1,sml,17.840,781289
TCBI,"Texas Capital Bancshares, Inc.",NASD,Financial,Banks,69.0,mid,66.580,214397
TCN,Tricon Residential Inc.,NYSE,Real Estate,Real Estate Services,10.2,mid,8.115,909325
TDC,Teradata Corp.,NYSE,Technology,Computer Services,87.7,mid,40.995,490796
TDOC,"Teladoc Health, Inc.",NYSE,Technology,Software,7.8,mid,26.500,2356688
TDW,"Tidewater, Inc.",NYSE,Energy,Oil Equipment & Services,98.8,sml,48.580,1057065
TENB,"Tenable Holdings, Inc.",NASD,Technology,Software,68.0,mid,43.960,439118
